season,details,from,until,days,games,reason,player,url
2223,Hip Injury,2022-11-05,2022-11-07,2,1,injury,Remi Matthews,/remi-matthews/profil/spieler/196722
2223,Transferred to St. Johnstone,2022-07-27,2023-05-30,,,Transfer,Remi Matthews,/remi-matthews/profil/spieler/196722
2223,Knock,2022-11-04,2022-11-06,2,1,injury,Patrick Bamford,/patrick-bamford/profil/spieler/183334
2223,Transferred to Luton,2023-01-31,2023-05-30,,,Transfer,Marvelous Nakamba,/marvelous-nakamba/profil/spieler/324882
2223,Shoulder Injury,2023-03-19,2023-04-07,19,1,injury,Armel Bella-Kotchap,/armel-bella-kotchap/profil/spieler/467563
2223,Knee Problems,2023-01-04,2023-02-12,39,10,injury,Armel Bella-Kotchap,/armel-bella-kotchap/profil/spieler/467563
2223,Shoulder Injury,2022-10-16,2022-11-01,16,4,injury,Armel Bella-Kotchap,/armel-bella-kotchap/profil/spieler/467563
2223,Calf Strain,2022-12-20,2023-01-27,38,9,injury,Theo Walcott,/theo-walcott/profil/spieler/33713
2223,Transferred to Al-Sadd SC,2022-07-01,2023-02-01,,,Transfer,André Ayew,/andre-ayew/profil/spieler/45403
2223,Transferred to Norwich,2023-01-31,2023-05-30,,,Transfer,Marquinhos,/marquinhos/profil/spieler/668268
2223,Yellow card suspension,2023-02-25,2023-03-13,16,2,suspension,João Palhinha,/joao-palhinha/profil/spieler/257455
2223,Yellow card suspension,2022-09-17,2022-10-02,15,1,suspension,João Palhinha,/joao-palhinha/profil/spieler/257455
2223,Transferred to Sporting CP,2022-07-01,2022-07-03,,,Transfer,João Palhinha,/joao-palhinha/profil/spieler/257455
2223,Transferred to RB Leipzig,2022-07-01,2022-07-05,,,Transfer,Tyler Adams,/tyler-adams/profil/spieler/332705
2223,Knee Injury,2023-02-06,2023-03-22,44,9,injury,Hugo Lloris,/hugo-lloris/profil/spieler/17965
2223,Ankle Injury,2022-08-09,2022-08-29,20,6,injury,Álvaro Fernandez,/alvaro-fernandez/profil/spieler/811778
2223,Transferred to Preston,2022-07-26,2023-05-30,,,Transfer,Álvaro Fernandez,/alvaro-fernandez/profil/spieler/811778
2223,Knee Injury,2023-01-21,2023-01-21,0,1,injury,Danny Ings,/danny-ings/profil/spieler/134294
2223,Hamstring Injury,2023-04-06,2023-05-05,29,5,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2223,Ill,2023-01-06,2023-01-09,3,1,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2223,Muscle Injury,2022-10-14,2022-10-26,12,3,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2223,Hamstring Injury,2022-08-29,2022-10-05,37,4,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2223,Calf Injury,2023-02-18,2023-03-05,15,3,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2223,Transferred to Without Club,2022-07-01,2022-09-06,,,Transfer,Serge Aurier,/serge-aurier/profil/spieler/127032
2223,Unknown Injury,2023-04-09,2023-05-16,37,9,injury,Scott McTominay,/scott-mctominay/profil/spieler/315969
2223,Unknown Injury,2023-01-27,2023-02-18,22,6,injury,Scott McTominay,/scott-mctominay/profil/spieler/315969
2223,Yellow card suspension,2022-10-10,2022-10-17,7,1,suspension,Scott McTominay,/scott-mctominay/profil/spieler/315969
2223,Knee Injury,2023-01-14,2023-01-14,0,1,injury,Lewis Cook,/lewis-cook/profil/spieler/249089
2223,Hamstring Injury,2022-11-21,2023-01-03,43,3,injury,Cheikhou Kouyaté,/cheikhou-kouyate/profil/spieler/66934
2223,Transferred to QPR,2022-07-06,2023-05-30,,,Transfer,Tyler Roberts,/tyler-roberts/profil/spieler/296986
2223,Unknown Injury,2022-10-20,2022-10-23,3,1,injury,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2223,Transferred to Venezia,2022-07-14,2023-01-04,,,Transfer,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2223,Transferred to Hull City,2023-01-06,2023-05-30,,,Transfer,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2223,Transferred to Sunderland,2023-01-27,2023-05-30,,,Transfer,Joe Gelhardt,/joe-gelhardt/profil/spieler/503980
2223,Transferred to Watford,2022-07-01,2022-08-12,,,Transfer,Emmanuel Dennis,/emmanuel-dennis/profil/spieler/448854
2223,Hamstring Injury,2022-09-26,2022-10-25,29,7,injury,Harry Maguire,/harry-maguire/profil/spieler/177907
2223,Ankle Injury,2022-09-05,2022-11-05,61,7,injury,Karl Darlow,/karl-darlow/profil/spieler/99397
2223,Transferred to Hull City,2023-01-31,2023-05-30,,,Transfer,Karl Darlow,/karl-darlow/profil/spieler/99397
2223,Knee Injury,2023-05-10,2023-06-01,22,4,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
2223,Transferred to Flamengo,2022-07-01,2023-01-29,,,Transfer,João Gomes,/joao-gomes/profil/spieler/735570
2223,Knock,2023-05-20,2023-05-31,11,2,injury,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2223,Muscle Injury,2022-08-21,2022-10-01,41,5,injury,Orel Mangala,/orel-mangala/profil/spieler/289592
2223,Corona virus,2022-07-20,2022-07-26,6,,injury,Orel Mangala,/orel-mangala/profil/spieler/289592
2223,Indirect card suspension,2022-11-10,2022-11-13,3,1,suspension,Orel Mangala,/orel-mangala/profil/spieler/289592
2223,Transferred to VfB Stuttgart,2022-07-01,2022-07-30,,,Transfer,Orel Mangala,/orel-mangala/profil/spieler/289592
2223,Transferred to AIK,2022-07-01,2023-01-29,,,Transfer,Yasin Ayari,/yasin-ayari/profil/spieler/667287
2223,Knee Problems,2023-01-05,2023-03-05,59,11,injury,Christian Pulisic,/christian-pulisic/profil/spieler/315779
2223,Transferred to Swansea,2022-08-29,2023-05-30,,,Transfer,Luke Cundle,/luke-cundle/profil/spieler/532541
2223,Hip Injury,2023-02-02,2023-03-08,34,9,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2223,Unknown Injury,2023-01-14,2023-01-30,16,5,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2223,Back Injury,2022-10-10,2022-10-31,21,6,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2223,Achilles Irritation,2022-08-23,2022-09-26,34,5,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2223,Hamstring Injury,2022-07-31,2022-08-18,18,2,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2223,Calf Injury,2022-10-01,2022-10-01,0,1,injury,Maxwel Cornet,/maxwel-cornet/profil/spieler/234781
2223,Transferred to Burnley,2022-07-01,2022-08-04,,,Transfer,Maxwel Cornet,/maxwel-cornet/profil/spieler/234781
2223,Shinbone injury,2022-09-14,2022-10-19,35,7,injury,Rhys Williams,/rhys-williams/profil/spieler/503679
2223,Transferred to Blackpool,2022-07-19,2023-01-22,,,Transfer,Rhys Williams,/rhys-williams/profil/spieler/503679
2223,Calf Injury,2023-04-29,2023-05-31,32,6,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2223,Calf Injury,2022-12-10,,177,28,injury,Jonny Evans,/jonny-evans/profil/spieler/42412
2223,Transferred to Palmeiras,2022-07-01,2023-01-15,,,Transfer,Danilo,/danilo/profil/spieler/808509
2223,Indirect card suspension,2023-03-05,2023-03-12,7,1,suspension,Cheick Doucouré,/cheick-doucoure/profil/spieler/543387
2223,Yellow card suspension,2022-10-19,2022-10-23,4,1,suspension,Cheick Doucouré,/cheick-doucoure/profil/spieler/543387
2223,Transferred to Lens,2022-07-01,2022-07-10,,,Transfer,Cheick Doucouré,/cheick-doucoure/profil/spieler/543387
2223,Transferred to Luton,2022-07-01,2023-01-25,,,Transfer,James Bree,/james-bree/profil/spieler/324223
2223,Hamstring Injury,2023-02-04,2023-03-08,32,6,injury,Dominic Calvert-Lewin,/dominic-calvert-lewin/profil/spieler/306024
2223,Knee Injury,2022-08-04,2022-09-19,46,8,injury,Dominic Calvert-Lewin,/dominic-calvert-lewin/profil/spieler/306024
2223,Calf Injury,2022-12-20,2023-02-09,51,10,injury,Roberto Firmino,/roberto-firmino/profil/spieler/131789
2223,Unknown Injury,2023-03-05,2023-03-13,8,2,injury,Shane Duffy,/shane-duffy/profil/spieler/119269
2223,Ill,2023-01-04,2023-01-10,6,1,injury,Shane Duffy,/shane-duffy/profil/spieler/119269
2223,Hamstring Injury,2022-10-16,2022-10-22,6,1,injury,Wout Weghorst,/wout-weghorst/profil/spieler/228645
2223,Transferred to Burnley,2022-07-01,2022-07-04,,,Transfer,Wout Weghorst,/wout-weghorst/profil/spieler/228645
2223,Transferred to Besiktas,2022-07-05,2023-01-11,,,Transfer,Wout Weghorst,/wout-weghorst/profil/spieler/228645
2223,Transferred to Burnley,2023-01-12,2023-01-12,,,Transfer,Wout Weghorst,/wout-weghorst/profil/spieler/228645
2223,Transferred to Burnley,2023-06-30,2023-06-30,,,Transfer,Wout Weghorst,/wout-weghorst/profil/spieler/228645
2223,Transferred to AS Roma,2022-07-01,2023-01-29,,,Transfer,Matías Viña,/matias-vina/profil/spieler/439072
2223,Transferred to AS Roma,2023-06-30,2023-06-30,,,Transfer,Matías Viña,/matias-vina/profil/spieler/439072
2223,Appendectomy,2023-03-26,2023-04-17,22,4,injury,Phil Foden,/phil-foden/profil/spieler/406635
2223,Red card suspension,2023-03-13,2023-04-09,27,4,suspension,Casemiro,/casemiro/profil/spieler/16306
2223,Red card suspension,2023-02-05,2023-02-20,15,3,suspension,Casemiro,/casemiro/profil/spieler/16306
2223,Yellow card suspension,2023-01-19,2023-01-23,4,1,suspension,Casemiro,/casemiro/profil/spieler/16306
2223,Transferred to Real Madrid,2022-07-01,2022-08-21,,,Transfer,Casemiro,/casemiro/profil/spieler/16306
2223,Transferred to Paris SG,2022-07-01,2022-08-31,,,Transfer,Idrissa Gueye,/idrissa-gueye/profil/spieler/126665
2223,Back trouble,2022-09-12,2022-10-25,43,8,injury,Aaron Wan-Bissaka,/aaron-wan-bissaka/profil/spieler/477758
2223,Hamstring Injury,2023-03-30,2023-07-03,95,11,injury,Chris Wood,/chris-wood/profil/spieler/108725
2223,Transferred to Sporting CP,2022-07-01,2022-07-26,,,Transfer,Rúben Vinagre,/ruben-vinagre/profil/spieler/357158
2223,Transferred to Sporting CP,2023-06-30,2023-06-30,,,Transfer,Rúben Vinagre,/ruben-vinagre/profil/spieler/357158
2223,Transferred to Colorado,2022-07-01,2022-07-13,,,Transfer,Auston Trusty,/auston-trusty/profil/spieler/389253
2223,Transferred to Birmingham,2022-07-15,2023-05-30,,,Transfer,Auston Trusty,/auston-trusty/profil/spieler/389253
2223,Transferred to Stoke City,2022-07-23,2023-05-30,,,Transfer,Will Smallbone,/will-smallbone/profil/spieler/444211
2223,Transferred to Bor. Dortmund,2022-07-01,2022-08-31,,,Transfer,Manuel Akanji,/manuel-akanji/profil/spieler/284730
2223,Calf Injury,2023-03-29,2023-04-19,21,4,injury,Matty Cash,/matty-cash/profil/spieler/425334
2223,torn tendon,2022-09-03,2022-09-28,25,2,injury,Matty Cash,/matty-cash/profil/spieler/425334
2223,Groin Injury,2022-07-20,2022-08-25,36,4,injury,Ryan Fraser,/ryan-fraser/profil/spieler/146795
2223,Knee Injury,2022-12-26,,161,,injury,Matty Longstaff,/matty-longstaff/profil/spieler/484387
2223,Hamstring Injury,2022-11-24,2022-12-24,30,2,injury,Matty Longstaff,/matty-longstaff/profil/spieler/484387
2223,Hamstring Injury,2022-10-12,2022-11-14,33,7,injury,Matty Longstaff,/matty-longstaff/profil/spieler/484387
2223,Transferred to Colchester Utd.,2022-09-01,2022-12-31,,,Transfer,Matty Longstaff,/matty-longstaff/profil/spieler/484387
2223,Transferred to Sunderland,2022-08-31,2023-05-30,,,Transfer,Amad Diallo,/amad-diallo/profil/spieler/536835
2223,Transferred to Watford,2022-08-22,2023-05-30,,,Transfer,Kortney Hause,/kortney-hause/profil/spieler/233124
2223,Transferred to Spezia Calcio,2022-07-01,2023-01-22,,,Transfer,Jakub Kiwior,/jakub-kiwior/profil/spieler/425918
2223,Calf Injury,2022-10-11,2022-10-26,15,5,injury,Joel Matip,/joel-matip/profil/spieler/82105
2223,Foot Injury,2022-07-18,2022-08-29,42,4,injury,Oliver Skipp,/oliver-skipp/profil/spieler/406638
2223,Hamstring Injury,2023-02-15,2023-03-17,30,5,injury,Harrison Ashby,/harrison-ashby/profil/spieler/559130
2223,Hamstring Injury,2023-04-12,2023-05-20,38,7,injury,Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128
2223,Red card suspension,2022-08-21,2022-08-27,6,1,suspension,Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128
2223,Transferred to SSC Napoli,2022-07-01,2022-07-15,,,Transfer,Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128
2223,Suspended,2022-08-06,2023-05-29,296,38,suspension,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
2223,Hamstring Injury,2023-01-11,2023-02-02,22,6,injury,Diogo Dalot,/diogo-dalot/profil/spieler/357147
2223,Yellow card suspension,2022-11-11,2022-11-14,3,1,suspension,Diogo Dalot,/diogo-dalot/profil/spieler/357147
2223,Transferred to VfB Stuttgart,2022-07-01,2023-01-30,,,Transfer,Naouirou Ahamada,/naouirou-ahamada/profil/spieler/538971
2223,Transferred to Villarreal,2022-07-01,2022-08-15,,,Transfer,Pervis Estupiñán,/pervis-estupinan/profil/spieler/349599
2223,Groin Surgery,2022-09-26,2022-11-28,63,13,injury,Emile Smith Rowe,/emile-smith-rowe/profil/spieler/392765
2223,Virus Infection,2023-03-23,2023-03-26,3,,injury,Cody Gakpo,/cody-gakpo/profil/spieler/434675
2223,Transferred to PSV Eindhoven,2022-07-01,2022-12-31,,,Transfer,Cody Gakpo,/cody-gakpo/profil/spieler/434675
2223,Bruised Foot,2023-04-26,2023-05-04,8,3,injury,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2223,Ill,2023-02-21,2023-02-24,3,1,injury,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2223,Transferred to Huddersfield,2022-07-01,2022-07-19,,,Transfer,Harry Toffolo,/harry-toffolo/profil/spieler/198516
2223,Muscle Injury,2023-04-25,2023-06-02,38,7,injury,Marc Cucurella,/marc-cucurella/profil/spieler/284857
2223,Knee Injury,2022-09-15,2022-10-31,46,7,injury,Boubacar Kamara,/boubacar-kamara/profil/spieler/394327
2223,Transferred to West Brom,2023-01-31,2023-05-30,,,Transfer,Marc Albrighton,/marc-albrighton/profil/spieler/61560
2223,Ankle Injury,2022-08-06,2022-08-18,12,2,injury,João Moutinho,/joao-moutinho/profil/spieler/29364
2223,Knee Injury,2023-05-01,2023-05-31,30,5,injury,Seamus Coleman,/seamus-coleman/profil/spieler/68390
2223,Shoulder Injury,2023-04-22,2023-06-05,44,7,injury,Scott McKenna,/scott-mckenna/profil/spieler/255906
2223,Hamstring Injury,2023-02-11,2023-04-08,56,9,injury,Scott McKenna,/scott-mckenna/profil/spieler/255906
2223,Knee Injury,2023-01-03,2023-06-30,178,38,injury,Donny van de Beek,/donny-van-de-beek/profil/spieler/288255
2223,Knock,2022-09-03,2022-10-24,51,10,injury,Donny van de Beek,/donny-van-de-beek/profil/spieler/288255
2223,Knee Surgery,2023-03-16,2023-09-01,169,12,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2223,Ankle Injury,2023-03-18,,79,17,injury,Tom Heaton,/tom-heaton/profil/spieler/34130
2223,Transferred to Rotherham,2023-01-12,2023-05-30,,,Transfer,Leo Fuhr Hjelde,/leo-fuhr-hjelde/profil/spieler/661208
2223,Back trouble,2022-08-07,2022-08-31,24,4,injury,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
2223,Muscle Injury,2022-08-10,2022-10-10,61,7,injury,Anthony Knockaert,/anthony-knockaert/profil/spieler/149237
2223,Transferred to Volos NPS,2022-09-10,2023-01-09,,,Transfer,Anthony Knockaert,/anthony-knockaert/profil/spieler/149237
2223,Transferred to Huddersfield,2023-01-11,2023-05-30,,,Transfer,Anthony Knockaert,/anthony-knockaert/profil/spieler/149237
2223,Transferred to Middlesbrough,2022-08-21,2023-05-30,,,Transfer,Rodrigo Muniz,/rodrigo-muniz/profil/spieler/735571
2223,Muscle Injury,2022-10-30,2022-11-14,15,4,injury,Weston McKennie,/weston-mckennie/profil/spieler/332697
2223,Shoulder Injury,2022-07-31,2022-08-13,13,,injury,Weston McKennie,/weston-mckennie/profil/spieler/332697
2223,Transferred to Juventus,2022-07-01,2023-01-29,,,Transfer,Weston McKennie,/weston-mckennie/profil/spieler/332697
2223,Transferred to Juventus,2023-06-30,2023-06-30,,,Transfer,Weston McKennie,/weston-mckennie/profil/spieler/332697
2223,Transferred to Millwall,2022-07-19,2023-05-30,,,Transfer,Jamie Shackleton,/jamie-shackleton/profil/spieler/534700
2223,Cruciate Ligament Rupture,2022-12-14,2023-06-30,198,29,injury,Armando Broja,/armando-broja/profil/spieler/571743
2223,Knock,2022-08-15,2022-08-25,10,1,injury,Armando Broja,/armando-broja/profil/spieler/571743
2223,Knee Injury,2023-01-14,,142,24,injury,Mohamed Elneny,/mohamed-elneny/profil/spieler/160438
2223,Thigh Problems,2022-08-27,2022-11-01,66,14,injury,Mohamed Elneny,/mohamed-elneny/profil/spieler/160438
2223,Transferred to Millwall,2022-07-04,2023-05-30,,,Transfer,Charlie Cresswell,/charlie-cresswell/profil/spieler/597659
2223,Knee Surgery,2022-08-07,2023-01-01,147,17,injury,Manor Solomon,/manor-solomon/profil/spieler/396638
2223,Transferred to Shakhtar D.,2022-07-01,2022-07-24,,,Transfer,Manor Solomon,/manor-solomon/profil/spieler/396638
2223,Transferred to Shakhtar D.,2023-06-30,2023-06-30,,,Transfer,Manor Solomon,/manor-solomon/profil/spieler/396638
2223,Injury to the ankle,2022-11-02,2022-11-07,5,2,injury,Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695
2223,Knee Problems,2022-09-29,2022-10-10,11,3,injury,Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695
2223,Transferred to Rennes,2022-07-01,2023-01-30,,,Transfer,Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695
2223,Thigh Muscle Strain,2023-01-01,2023-02-04,34,6,injury,John McGinn,/john-mcginn/profil/spieler/193116
2223,Muscular problems,2022-09-04,2022-09-28,24,2,injury,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263
2223,Groin Injury,2023-01-04,,152,24,injury,Boubacar Traoré,/boubacar-traore/profil/spieler/649020
2223,Transferred to FC Metz,2022-07-01,2022-08-31,,,Transfer,Boubacar Traoré,/boubacar-traore/profil/spieler/649020
2223,Transferred to FC Metz,2023-06-30,2023-06-30,,,Transfer,Boubacar Traoré,/boubacar-traore/profil/spieler/649020
2223,Transferred to Cheltenham,2022-07-04,2023-01-07,,,Transfer,Dan Nlundulu,/dan-nlundulu/profil/spieler/346482
2223,Transferred to Bolton,2023-01-09,2023-05-30,,,Transfer,Dan Nlundulu,/dan-nlundulu/profil/spieler/346482
2223,groin strain,2023-01-05,2023-02-05,31,8,injury,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
2223,Injury to the ankle,2022-08-30,2022-09-01,2,1,injury,Pablo Sarabia,/pablo-sarabia/profil/spieler/74230
2223,Transferred to Paris SG,2022-07-01,2023-01-16,,,Transfer,Pablo Sarabia,/pablo-sarabia/profil/spieler/74230
2223,Knee Injury,2022-09-15,2022-10-03,18,2,injury,Ben Davies,/ben-davies/profil/spieler/192765
2223,Knee Injury,2022-09-08,2022-10-10,32,4,injury,Andrew Robertson,/andrew-robertson/profil/spieler/234803
2223,Yellow card suspension,2022-10-30,2022-11-06,7,1,suspension,Bobby De Cordova-Reid,/bobby-de-cordova-reid/profil/spieler/186186
2223,Ill,2023-01-17,2023-01-19,2,1,injury,Garang Kuol,/garang-kuol/profil/spieler/967948
2223,Transferred to Central Coast,2022-07-01,2022-12-31,,,Transfer,Garang Kuol,/garang-kuol/profil/spieler/967948
2223,Transferred to Heart of Midl.,2023-01-12,2023-05-30,,,Transfer,Garang Kuol,/garang-kuol/profil/spieler/967948
2223,Ankle Injury,2023-04-30,2023-05-29,29,6,injury,Andreas Pereira,/andreas-pereira/profil/spieler/203394
2223,Transferred to Sheff Utd,2022-07-13,2023-05-30,,,Transfer,Ciaran Clark,/ciaran-clark/profil/spieler/98240
2223,Unknown Injury,2023-01-05,2023-01-09,4,1,injury,Daniel Podence,/daniel-podence/profil/spieler/256977
2223,Transferred to Atlético Madrid,2022-07-01,2022-08-28,,,Transfer,Renan Lodi,/renan-lodi/profil/spieler/476352
2223,Transferred to Atlético Madrid,2023-06-30,2023-06-30,,,Transfer,Renan Lodi,/renan-lodi/profil/spieler/476352
2223,Transferred to Reading,2022-07-12,2023-05-30,,,Transfer,Jeff Hendrick,/jeff-hendrick/profil/spieler/148262
2223,Yellow card suspension,2022-10-31,2022-11-07,7,1,suspension,Bruno Fernandes,/bruno-fernandes/profil/spieler/240306
2223,Torn Muscle Fibre,2023-04-25,2023-05-02,7,2,injury,Willian,/willian/profil/spieler/52769
2223,Thigh Problems,2023-03-10,2023-03-13,3,1,injury,Willian,/willian/profil/spieler/52769
2223,Calf Injury,2022-09-29,2022-10-12,13,2,injury,Willian,/willian/profil/spieler/52769
2223,Transferred to Corinthians,2022-07-01,2022-08-31,,,Transfer,Willian,/willian/profil/spieler/52769
2223,Hamstring Injury,2022-12-22,2023-01-14,23,6,injury,James Milner,/james-milner/profil/spieler/3333
2223,Concussion,2022-11-01,2022-11-11,10,3,injury,James Milner,/james-milner/profil/spieler/3333
2223,Knee Injury,2022-12-20,2023-02-13,55,9,injury,Wesley Fofana,/wesley-fofana/profil/spieler/475411
2223,Knee Injury,2022-10-06,2022-12-16,71,11,injury,Wesley Fofana,/wesley-fofana/profil/spieler/475411
2223,Back Injury,2022-11-12,2023-02-09,89,8,injury,James Garner,/james-garner/profil/spieler/505219
2223,Calf Injury,2022-08-29,2022-10-10,42,8,injury,Lucas Moura,/lucas-moura/profil/spieler/77100
2223,Knee Injury,2022-10-10,2023-04-16,188,31,injury,Luis Díaz,/luis-diaz/profil/spieler/480692
2223,Hamstring Injury,2022-11-23,2023-01-08,46,4,injury,Jacob Ramsey,/jacob-ramsey/profil/spieler/503749
2223,Transferred to Derby,2022-07-09,2023-05-30,,,Transfer,Haydon Roberts,/haydon-roberts/profil/spieler/533523
2223,Muscle Fatigue,2023-05-13,,23,3,injury,Vitaliy Mykolenko,/vitaliy-mykolenko/profil/spieler/404842
2223,Transferred to Swansea,2022-07-01,2022-07-06,,,Transfer,Flynn Downes,/flynn-downes/profil/spieler/506189
2223,Pneumothorax,2022-08-23,2022-10-14,52,13,injury,Máximo Perrone,/maximo-perrone/profil/spieler/668547
2223,Transferred to Vélez Sarsfield,2022-07-01,2023-01-22,,,Transfer,Máximo Perrone,/maximo-perrone/profil/spieler/668547
2223,Transferred to Blackburn,2022-08-31,2023-01-06,,,Transfer,George Hirst,/george-hirst/profil/spieler/420808
2223,Transferred to Ipswich,2023-01-08,2023-05-30,,,Transfer,George Hirst,/george-hirst/profil/spieler/420808
2223,Hamstring Injury,2023-01-15,2023-01-27,12,2,injury,Sasa Lukic,/sasa-lukic/profil/spieler/245056
2223,Calf Problems,2022-11-09,2022-11-21,12,2,injury,Sasa Lukic,/sasa-lukic/profil/spieler/245056
2223,Transferred to Torino,2022-07-01,2023-01-30,,,Transfer,Sasa Lukic,/sasa-lukic/profil/spieler/245056
2223,Ill,2023-02-21,2023-02-24,3,1,injury,Aymeric Laporte,/aymeric-laporte/profil/spieler/176553
2223,Knee Surgery,2022-06-30,2022-10-03,95,11,injury,Aymeric Laporte,/aymeric-laporte/profil/spieler/176553
2223,Transferred to HNK Gorica,2022-09-02,2023-01-09,,,Transfer,Tyrese Francois,/tyrese-francois/profil/spieler/528888
2223,Transferred to QPR,2023-01-11,2023-05-30,,,Transfer,Jamal Lowe,/jamal-lowe/profil/spieler/239949
2223,Knee Injury,2022-07-08,2022-09-12,66,7,injury,Junior Firpo,/junior-firpo/profil/spieler/374139
2223,Hamstring Injury,2022-08-13,2022-10-03,51,8,injury,Abdoulaye Doucouré,/abdoulaye-doucoure/profil/spieler/127187
2223,Transferred to FC Lorient,2022-07-01,2023-01-18,,,Transfer,Dango Ouattara,/dango-ouattara/profil/spieler/823231
2223,Transferred to River Plate,2022-07-01,2022-07-13,,,Transfer,Enzo Fernández,/enzo-fernandez/profil/spieler/648195
